,doc_id,0,X,Y,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
3342,3314,1009,2.2999222,3.527582,10006,10006,10006,10006,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10002,10000
3343,3315,1074,0.7523549,10.897223,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,10074,10074,10074,10074,10074,10074,10074,10074,10074,10074,10068,10066,10066,10051,10051,10051,10045,10045,10045,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
3344,3316,1051,1.6824359,10.638327,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,10051,10051,10051,10045,10045,10045,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
3345,3317,1095,0.26722553,10.257053,1095,10091,10091,10091,10091,10091,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10074,10074,10074,10074,10074,10074,10074,10074,10074,10074,10068,10066,10066,10051,10051,10051,10045,10045,10045,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
3346,3318,1008,5.941224,8.945256,1008,1008,1008,1008,1008,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10000
3347,3319,1096,0.5426915,11.058169,1096,10091,10091,10091,10091,10091,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10074,10074,10074,10074,10074,10074,10074,10074,10074,10074,10068,10066,10066,10051,10051,10051,10045,10045,10045,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
3348,3320,1023,-3.529826,7.577752,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,10019,10017,10015,10012,10004,10002,10000
3349,3321,1054,0.3433571,7.9306674,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,10054,10054,10054,10054,10054,10054,10054,10054,10054,10054,10054,10054,10054,10054,10054,10054,10054,10054,10049,10049,10048,10046,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
3350,3322,1024,-1.9336878,5.1016936,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
3351,3323,1095,0.13537651,10.236669,1095,10091,10091,10091,10091,10091,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10074,10074,10074,10074,10074,10074,10074,10074,10074,10074,10068,10066,10066,10051,10051,10051,10045,10045,10045,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
3352,3324,1047,1.9393138,7.3430758,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,10047,10047,10047,10047,10047,10047,10047,10047,10047,10047,10047,10046,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
3353,3325,1096,0.45885262,11.04365,1096,10091,10091,10091,10091,10091,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10074,10074,10074,10074,10074,10074,10074,10074,10074,10074,10068,10066,10066,10051,10051,10051,10045,10045,10045,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
3354,3326,1096,0.46966332,11.110777,1096,10091,10091,10091,10091,10091,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10074,10074,10074,10074,10074,10074,10074,10074,10074,10074,10068,10066,10066,10051,10051,10051,10045,10045,10045,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
3355,3327,1096,0.5202264,11.018597,1096,10091,10091,10091,10091,10091,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10074,10074,10074,10074,10074,10074,10074,10074,10074,10074,10068,10066,10066,10051,10051,10051,10045,10045,10045,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
3356,3328,1012,0.8114907,3.766956,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,10012,10004,10002,10000
3357,3329,1032,-1.5482695,2.281226,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10030,10027,10027,10027,10026,10026,10026,10026,10026,10026,10026,10026,10018,10018,10018,10018,10015,10012,10004,10002,10000
3358,3330,1047,2.4449198,7.1640725,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,10047,10047,10047,10047,10047,10047,10047,10047,10047,10047,10047,10046,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
3359,3331,1084,0.5255754,10.420446,1084,1084,1084,1084,1084,1084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10074,10074,10074,10074,10074,10074,10074,10074,10074,10074,10068,10066,10066,10051,10051,10051,10045,10045,10045,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
3360,3332,1023,-2.924805,7.6011763,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,10019,10017,10015,10012,10004,10002,10000
3361,3333,1047,1.4677352,6.4439216,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,10047,10047,10047,10047,10047,10047,10047,10047,10047,10047,10047,10046,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
3362,3334,1024,0.95127594,6.8423667,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
3363,3335,1004,-2.379972,2.6800225,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,10004,10002,10000
3364,3336,1036,-0.20912269,2.3378122,1036,1036,1036,10036,10036,10036,10036,10036,10036,10036,10036,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10030,10027,10027,10027,10026,10026,10026,10026,10026,10026,10026,10026,10018,10018,10018,10018,10015,10012,10004,10002,10000
3365,3337,1092,0.4383073,9.811299,1092,1092,1092,1092,1092,1092,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10074,10074,10074,10074,10074,10074,10074,10074,10074,10074,10068,10066,10066,10051,10051,10051,10045,10045,10045,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
3366,3338,1051,0.39795542,9.267434,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,10051,10051,10051,10045,10045,10045,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
3367,3339,1001,5.6089315,9.74895,1001,1001,1001,1001,1001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10000
3368,3340,1084,-0.0078064525,9.93948,1084,1084,1084,1084,1084,1084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10074,10074,10074,10074,10074,10074,10074,10074,10074,10074,10068,10066,10066,10051,10051,10051,10045,10045,10045,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
3369,3341,1091,0.0035340036,10.409049,1091,10091,10091,10091,10091,10091,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10074,10074,10074,10074,10074,10074,10074,10074,10074,10074,10068,10066,10066,10051,10051,10051,10045,10045,10045,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
3370,3342,1021,0.981673,5.1462893,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,10020,10020,10017,10015,10012,10004,10002,10000
3371,3343,1001,5.8030806,9.806393,1001,1001,1001,1001,1001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10000
3372,3344,1051,0.27866524,9.258418,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,10051,10051,10051,10045,10045,10045,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
3373,3345,1047,1.5172671,7.7436643,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,10047,10047,10047,10047,10047,10047,10047,10047,10047,10047,10047,10046,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
3374,3346,1000,1.0975435,5.734812,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,10000
3375,3347,1005,2.7643118,3.1532922,1005,1005,1005,1005,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10002,10000
3376,3348,1058,-0.62216306,7.4765067,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,10054,10054,10054,10054,10054,10054,10054,10054,10054,10054,10054,10054,10054,10054,10054,10054,10054,10054,10049,10049,10048,10046,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
3377,3349,1042,-1.2551788,2.0497527,1042,1042,1042,1042,1042,1042,1042,1042,1042,10035,10035,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10030,10027,10027,10027,10026,10026,10026,10026,10026,10026,10026,10026,10018,10018,10018,10018,10015,10012,10004,10002,10000
3378,3350,1024,0.87779987,7.867631,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
3379,3351,1074,0.0532909,9.661943,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,10074,10074,10074,10074,10074,10074,10074,10074,10074,10074,10068,10066,10066,10051,10051,10051,10045,10045,10045,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
3380,3352,1074,1.3380312,11.032286,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,10074,10074,10074,10074,10074,10074,10074,10074,10074,10074,10068,10066,10066,10051,10051,10051,10045,10045,10045,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
3381,3353,1024,-0.7423423,9.537745,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
3382,3354,1022,0.09843905,4.9419928,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,10020,10020,10017,10015,10012,10004,10002,10000
3383,3355,1003,1.6559626,3.599746,1003,1003,1003,1003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10002,10000
3384,3356,1052,-0.7292081,10.1481495,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,10052,10052,10052,10052,10052,10052,10052,10052,10052,10052,10052,10052,10052,10052,10052,10052,10052,10052,10052,10052,10052,10052,10045,10045,10045,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
3385,3357,1000,0.99161255,2.9347324,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,10000
3386,3358,1047,1.0720757,8.2857685,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,10047,10047,10047,10047,10047,10047,10047,10047,10047,10047,10047,10046,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
3387,3359,1095,0.10906577,10.342792,1095,10091,10091,10091,10091,10091,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10074,10074,10074,10074,10074,10074,10074,10074,10074,10074,10068,10066,10066,10051,10051,10051,10045,10045,10045,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
3388,3360,1080,2.657957,7.19766,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,10080,10080,10080,10075,10075,10047,10047,10047,10047,10047,10047,10047,10047,10047,10047,10047,10046,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
3389,3361,1090,1.9533367,7.1373916,1090,1090,1090,1090,1090,1090,1090,1090,1090,1090,1090,1090,1090,1090,1090,1090,1090,1090,10090,10090,10088,10080,10080,10080,10075,10075,10047,10047,10047,10047,10047,10047,10047,10047,10047,10047,10047,10046,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
3390,3362,1084,0.57263213,10.6347275,1084,1084,1084,1084,1084,1084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10084,10074,10074,10074,10074,10074,10074,10074,10074,10074,10074,10068,10066,10066,10051,10051,10051,10045,10045,10045,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
3391,3363,1078,-2.7971826,6.450591,1078,1078,1078,1078,1078,1078,1078,1078,1078,1078,1078,1078,1078,1078,1078,1078,1078,10069,10069,10069,10069,10069,10069,10065,10065,10065,10065,10065,10065,10065,10065,10065,10051,10051,10051,10045,10045,10045,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
3392,3364,1093,2.5750144,6.79679,1093,1093,1093,1093,1093,1093,1093,1093,1093,1093,1093,1093,1093,1093,1093,1093,1093,1093,10090,10090,10088,10080,10080,10080,10075,10075,10047,10047,10047,10047,10047,10047,10047,10047,10047,10047,10047,10046,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
3393,3365,1085,-1.9462899,8.187682,1085,1085,1085,1085,1085,1085,1085,1085,10081,10081,10081,10081,10081,10081,10081,10072,10072,10072,10072,10072,10072,10072,10072,10072,10072,10067,10067,10067,10067,10067,10066,10066,10051,10051,10051,10045,10045,10045,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
3394,3366,1037,-1.1126906,4.645826,1037,1037,1037,1037,1037,1037,1037,10037,10037,10037,10037,10037,10037,10037,10033,10033,10033,10033,10033,10033,10033,10033,10031,10031,10031,10031,10031,10030,10027,10027,10027,10026,10026,10026,10026,10026,10026,10026,10026,10018,10018,10018,10018,10015,10012,10004,10002,10000
3395,3367,1042,-1.2681665,2.2993824,1042,1042,1042,1042,1042,1042,1042,1042,1042,10035,10035,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10030,10027,10027,10027,10026,10026,10026,10026,10026,10026,10026,10026,10018,10018,10018,10018,10015,10012,10004,10002,10000
3396,3368,1018,0.034159977,4.1406207,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,10018,10018,10018,10018,10015,10012,10004,10002,10000
3397,3369,1042,-1.3418359,2.2003982,1042,1042,1042,1042,1042,1042,1042,1042,1042,10035,10035,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10030,10027,10027,10027,10026,10026,10026,10026,10026,10026,10026,10026,10018,10018,10018,10018,10015,10012,10004,10002,10000
3398,3370,1018,-0.10951051,4.099411,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,10018,10018,10018,10018,10015,10012,10004,10002,10000
3399,3371,1001,5.544496,8.699914,1001,1001,1001,1001,1001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001,10000
3400,3372,1085,-2.018604,7.9073935,1085,1085,1085,1085,1085,1085,1085,1085,10081,10081,10081,10081,10081,10081,10081,10072,10072,10072,10072,10072,10072,10072,10072,10072,10072,10067,10067,10067,10067,10067,10066,10066,10051,10051,10051,10045,10045,10045,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
3401,3373,1045,-1.7396697,7.4635553,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,10045,10045,10045,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
3402,3374,1064,-0.93775123,11.115956,1064,1064,10059,10059,10059,10059,10059,10059,10059,10059,10059,10059,10059,10052,10052,10052,10052,10052,10052,10052,10052,10052,10052,10052,10052,10052,10052,10052,10052,10052,10052,10052,10052,10052,10052,10045,10045,10045,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
3403,3375,1042,-1.2444191,2.3044665,1042,1042,1042,1042,1042,1042,1042,1042,1042,10035,10035,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10030,10027,10027,10027,10026,10026,10026,10026,10026,10026,10026,10026,10018,10018,10018,10018,10015,10012,10004,10002,10000
3404,3376,1005,2.6469274,3.2033486,1005,1005,1005,1005,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10003,10002,10000
3405,3377,1093,2.045217,7.1047635,1093,1093,1093,1093,1093,1093,1093,1093,1093,1093,1093,1093,1093,1093,1093,1093,1093,1093,10090,10090,10088,10080,10080,10080,10075,10075,10047,10047,10047,10047,10047,10047,10047,10047,10047,10047,10047,10046,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
3406,3378,1042,-1.2734717,2.180569,1042,1042,1042,1042,1042,1042,1042,1042,1042,10035,10035,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10032,10030,10027,10027,10027,10026,10026,10026,10026,10026,10026,10026,10026,10018,10018,10018,10018,10015,10012,10004,10002,10000
3407,3379,1087,1.9030933,8.308455,1087,1087,1087,1087,1087,1087,1087,1087,1087,1087,1087,1087,1087,1087,1087,1087,1087,1087,1087,1087,1087,10080,10080,10080,10075,10075,10047,10047,10047,10047,10047,10047,10047,10047,10047,10047,10047,10046,10024,10024,10024,10019,10017,10015,10012,10004,10002,10000
